occurrenceID,catalogNumber,license,type,institutionCode,collectionCode,individualCount,sex,lifeStage,disposition,associatedReferences,year,month,day,eventDate,eventRemarks,locality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,nomenclaturalCode
urn:NHMD:LighthouseBirds:1180,1180,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,female,juvenile,3 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,9,1937-10-09,"Ø. Let Brise. Klart. Endel Stære, Drosler og Rødkælke v. F, 11 f.",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:1181,1181,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,9,1937-10-09,"Ø. Let Brise. Klart. Endel Stære, Drosler og Rødkælke v. F, 11 f.",Hanstholm Fyr,57.112667,8.598575,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:1167,1167,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,7,1937-10-07,Ø. Laber Bramsejlskuling. Sko Endel Fugle om F. 1 Rødkælk f.,Lodbjerg Fyr,56.823428,8.262789,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:1177,1177,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,S.Ø. Laber Bramsejlskuling. Sko Mange Rødkælke og Drosler om F. 6 f.,Hanstholm Fyr,57.112667,8.598575,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:1160,1160,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,"1 male, 1 female",1 female juvenile,2 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,Ø.S.Ø. Bramsejlskuling. Ov. Endel Fugle om F. 5 f.,Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:1176,1176,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,S.Ø. Laber Bramsejlskuling. Sko Mange Rødkælke og Drosler om F. 6 f.,Hanstholm Fyr,57.112667,8.598575,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:1174,1174,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,S.Ø. Laber Bramsejlskuling. Sko Mange Rødkælke og Drosler om F. 6 f.,Hanstholm Fyr,57.112667,8.598575,Phylloscopus collybita,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,collybita,ICZN
urn:NHMD:LighthouseBirds:1158,1158,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,Ø.S.Ø. Bramsejlskuling. Ov. Endel Fugle om F. 5 f.,Lodbjerg Fyr,56.823428,8.262789,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:1159,1159,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,"1 male, 1 female","1 male adult, 1 female juvenile",2 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,Ø.S.Ø. Bramsejlskuling. Ov. Endel Fugle om F. 5 f.,Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:1175,1175,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,"1 male, 2 females","1 male adult, 2 females juveniles",3 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,10,3,1937-10-03,S.Ø. Laber Bramsejlskuling. Sko Mange Rødkælke og Drosler om F. 6 f.,Hanstholm Fyr,57.112667,8.598575,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:1173,1173,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,9,7,1937-09-07,"V.S.V. Bramsejlskuling. R. D. Enkelte Smaaf. og Terner v. F., 3 f.",Hanstholm Fyr,57.112667,8.598575,Linaria cannabina,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Linaria,canabis,ICZN
urn:NHMD:LighthouseBirds:1172,1172,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,9,7,1937-09-07,"V.S.V. Bramsejlskuling. R. D. Enkelte Smaaf. og Terner v. F., 3 f.",Hanstholm Fyr,57.112667,8.598575,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
urn:NHMD:LighthouseBirds:1171,1171,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,9,7,1937-09-07,"V.S.V. Bramsejlskuling. R. D. Enkelte Smaaf. og Terner v. F., 3 f.",Hanstholm Fyr,57.112667,8.598575,Sylvia atricapilla,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,atricapilla,ICZN
urn:NHMD:LighthouseBirds:1149,1149,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,8,3,1937-08-03,N.Ø. Laber Bramsejlskuling. Sko 1 Rørhøne f.,Lodbjerg Fyr,56.823428,8.262789,Gallinula chloropus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,chloropus,ICZN
urn:NHMD:LighthouseBirds:1168,1168,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 males,,2 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,5,6,1937-05-06,"V. Laber Bramsejlskuling. D. Mange Smaaf. om F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:1187,1187,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,5,6,1937-05-06,"N.Ø. Laber Bramsejlskuling. R. Endel Fugle om F., 1 f.",Hanstholm Fyr,57.112667,8.598575,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:1170,1170,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,5,6,1937-05-06,"V. Laber Bramsejlskuling. D. Mange Smaaf. om F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:1169,1169,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,5,6,1937-05-06,"V. Laber Bramsejlskuling. D. Mange Smaaf. om F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Tringa totanus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,totanus,ICZN
urn:NHMD:LighthouseBirds:1185,1185,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,21,1937-04-21,S.Ø. Bramsejlskuling. R. D. 2 f.,Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:1186,1186,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,21,1937-04-21,S.Ø. Bramsejlskuling. R. D. 2 f.,Hanstholm Fyr,57.112667,8.598575,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:1184,1184,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 males,"1 adult, 1 juvenile",2 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,18,1937-04-18,N.Ø. Let Brise. R. D. 2 Rødkælke f.,Hanstholm Fyr,57.112667,8.598575,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:1183,1183,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,16,1937-04-16,"N.Ø. Laber Bramsejlskuling. R. D. Strandskader,Regnspover og Smaaf. om F.",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:1166,1166,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,11,1937-04-11,"Ø.N.Ø. Torebet Merssejlskuling. Sko Tg. Mange Stære og Smaaf. V. F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Fringilla coelebs,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,coelebs,ICZN
urn:NHMD:LighthouseBirds:1165,1165,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,11,1937-04-11,"Ø.N.Ø. Torebet Merssejlskuling. Sko Tg. Mange Stære og Smaaf. V. F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:1164,1164,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 males,2 adults,2 in collection at ZMUC,"Hørring, R. (ed.), 1939. Fuglene ved de danske Fyr i 1937 (in Danish, UK: Birds at the Danish Lighthouses 1937). 55de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 102: 245-292.",1937,4,11,1937-04-11,"Ø.N.Ø. Torebet Merssejlskuling. Sko Tg. Mange Stære og Smaaf. V. F., 4 f.",Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:1138,1138,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,12,12,1936-12-12,"S.Ø. 3. av. D. Enkelte Fugle ved Fyret, 1 Ryle faldt",Lodbjerg Fyr,56.823428,8.262789,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:1139,1139,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,11,25,1936-11-25,"S.S.Ø. Laber Bramsejlskuling-Bramsejlskuling. av. Tg. D. Enkelte Fugle ved Fyret, 1 Hedeugle jagede en Snespurv mod Ruderne, begge faldt.",Lodbjerg Fyr,56.823428,8.262789,Asio flammeus,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,flammeus,ICZN
urn:NHMD:LighthouseBirds:1140,1140,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,11,25,1936-11-25,"S.S.Ø. Laber Bramsejlskuling-Bramsejlskuling. av. Tg. D. Enkelte Fugle ved Fyret, 1 Hedeugle jagede en Snespurv mod Ruderne, begge faldt.",Lodbjerg Fyr,56.823428,8.262789,Plectrophenax nivalis,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,ICZN
urn:NHMD:LighthouseBirds:1142,1142,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,8,30,1936-08-30,S.V. Bramsejlskuling. D. 2 Fugle faldt.,Hanstholm Fyr,57.112667,8.598575,Jynx torquilla,Animalia,Chordata,Aves,Piciformes,Picidae,Jynx,torquilla,ICZN
urn:NHMD:LighthouseBirds:1143,1143,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,8,30,1936-08-30,S.V. Bramsejlskuling. D. 2 Fugle faldt.,Hanstholm Fyr,57.112667,8.598575,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:1144,1144,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,8,20,1936-08-20,S. Let Brise. R. D. 4 Fugle faldt.,Hanstholm Fyr,57.112667,8.598575,Phylloscopus collybita,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,collybita,ICZN
urn:NHMD:LighthouseBirds:1146,1146,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,8,20,1936-08-20,S. Let Brise. R. D. 4 Fugle faldt.,Hanstholm Fyr,57.112667,8.598575,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:1145,1145,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,8,20,1936-08-20,S. Let Brise. R. D. 4 Fugle faldt.,Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:1141,1141,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,6,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1938. Fuglene ved de danske Fyr i 1936 (in Danish, UK: Birds at the Danish Lighthouses 1936). 54de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 100: 311-346.",1936,3,30,1936-03-30,"S.S.V. Rebet Merssejlskuling-Torebet Merssejlskuling. Enkelte Stære ved Ruderne,6 faldt men ikke indsendt.",Lodbjerg Fyr,56.823428,8.262789,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
